id,shipment_id,order_item_id,quantity
"3035","4536","5930","1"
"3036","1114","5105","9"
"3037","3204","2273","12"
"3038","1468","3087","17"
"3039","2865","4155","17"
"3040","1691","1635","13"
"3041","2189","4631","4"
"3042","2583","6065","14"
"3043","795","1087","2"
"3044","3053","4443","4"
"3045","2658","2610","7"
"3046","1702","1378","6"
"3047","2211","5932","16"
"3048","3463","6650","19"
"3049","3743","6992","14"
"3050","2736","3015","17"
"3051","3117","6177","18"
"3052","3411","481","10"
"3053","3182","3998","3"
"3054","1106","1730","8"
"3055","2672","73","13"
"3056","4778","4432","17"
"3057","1015","2955","11"
"3058","1961","2659","2"
"3059","2544","3268","8"
"3060","3173","7247","1"
"3061","459","2186","8"
"3062","2231","6749","1"
"3063","4676","1509","10"
"3064","2428","5068","9"
"3065","2891","3538","15"
"3066","4491","6648","17"
"3067","270","6342","2"
"3068","2068","1262","7"
"3069","1235","7097","3"
"3070","2065","2888","17"
"3071","1809","2680","1"
"3072","736","2941","10"
"3073","284","5418","4"
"3074","435","2847","13"
"3075","4029","1072","9"
"3076","2640","853","12"
"3077","4558","4317","5"
"3078","3886","3099","12"
"3079","4605","1939","1"
"3080","4729","1660","5"
"3081","3565","1200","17"
"3082","3982","5315","14"
"3083","1765","4984","3"
"3084","1414","3206","10"
"3085","2060","3287","20"
"3086","3209","6649","4"
"3087","3002","2555","10"
"3088","222","3954","14"
"3089","263","3119","14"
"3090","315","3828","12"
"3091","4735","5344","1"
"3092","4842","3177","12"
"3093","3382","3740","2"
"3094","4254","4105","11"
"3095","750","6344","5"
"3096","2900","7390","13"
"3097","102","5734","18"
"3098","1296","645","16"
"3099","3206","1799","20"
"3100","2088","3807","6"
"3101","954","7014","5"
"3102","581","3779","16"
"3103","2546","3471","10"
"3104","2348","6982","11"
"3105","301","795","2"
"3106","1096","1758","14"
"3107","512","6394","4"
"3108","1519","6638","5"
"3109","1806","4547","7"
"3110","3102","3569","3"
"3111","1822","3224","10"
"3112","4137","7387","4"
"3113","1572","464","17"
"3114","1650","134","16"
"3115","1569","141","7"
"3116","390","5620","4"
"3117","3618","4508","18"
"3118","426","1939","3"
"3119","1071","2132","12"
"3120","2337","612","12"
"3121","328","4871","1"
"3122","343","2675","5"
"3123","4266","6490","3"
"3124","2342","7401","6"
"3125","2745","3156","14"
"3126","4869","7072","7"
"3127","3040","1175","17"
"3128","3869","6762","13"
"3129","1209","4228","10"
"3130","2493","6297","7"
"3131","3102","4826","7"
"3132","2563","3414","13"
"3133","4546","3059","11"
"3134","262","7218","2"
"3135","3107","687","15"
"3136","4227","6724","18"
"3137","2138","3507","19"
"3138","4487","5639","18"
"3139","2495","1918","14"
"3140","4045","1921","1"
"3141","1235","4133","6"
"3142","1087","4076","12"
"3143","1114","2211","19"
"3144","25","5521","13"
"3145","4882","5760","10"
"3146","4010","6719","15"
"3147","1282","439","13"
"3148","1485","2937","20"
"3149","4036","2956","1"
"3150","844","4671","16"
"3151","4676","3563","18"
"3152","4424","1008","1"
"3153","1854","5692","16"
"3154","546","2563","15"
"3155","4633","2726","6"
"3156","1692","3584","8"
"3157","4632","1223","11"
"3158","1581","1800","15"
"3159","97","5505","3"
"3160","2206","3936","15"
"3161","3747","3714","7"
"3162","4140","6096","12"
"3163","2559","4815","11"
"3164","2455","4149","8"
"3165","2856","7357","11"
"3166","2146","4203","15"
"3167","4678","6579","11"
"3168","1785","221","11"
"3169","4997","2615","8"
"3170","292","7375","3"
"3171","508","2329","8"
"3172","2650","3858","7"
"3173","1006","6420","15"
"3174","4359","3224","2"
"3175","2887","3916","19"
"3176","1733","860","10"
"3177","3284","5184","20"
"3178","2289","1104","7"
"3179","1167","2313","10"
"3180","2434","907","18"
"3181","3687","7153","14"
"3182","652","5768","6"
"3183","4302","6995","10"
"3184","4470","5020","14"
"3185","2755","6418","17"
"3186","1256","6718","6"
"3187","3694","5896","1"
"3188","4465","5486","3"
"3189","1436","5027","19"
"3190","1934","1006","6"
"3191","262","1215","10"
"3192","4371","2522","7"
"3193","4722","1886","17"
"3194","3169","2280","13"
"3195","1935","375","1"
"3196","3382","6220","2"
"3197","2640","76","8"
"3198","3647","3807","10"
"3199","222","7486","2"
"3200","820","3231","16"
"3201","586","3462","6"
"3202","1250","3926","17"
"3203","3519","665","8"
"3204","2854","7444","2"
"3205","2004","1119","8"
"3206","2413","2056","7"
"3207","3245","1579","7"
"3208","4322","1886","6"
"3209","4786","4236","5"
"3210","2556","3825","16"
"3211","2667","3900","12"
"3212","4357","6719","14"
"3213","3175","4192","7"
"3214","149","6233","3"
"3215","1516","3416","17"
"3216","4578","6409","20"
"3217","2267","2678","6"
"3218","1482","4638","14"
"3219","4622","4567","9"
"3220","188","6370","2"
"3221","1005","4475","17"
"3222","2283","609","1"
"3223","4443","4139","17"
"3224","3499","6353","15"
"3225","297","5481","11"
"3226","4564","110","11"
"3227","394","2966","15"
"3228","1398","846","2"
"3229","2362","2091","3"
"3230","3687","311","1"
"3231","2403","866","10"
"3232","1150","1778","10"
"3233","3087","4749","11"
"3234","4632","707","1"
"3235","944","4285","13"
"3236","3684","2773","18"
"3237","1246","4400","11"
"3238","963","4584","16"
"3239","1659","4151","11"
"3240","2884","3860","8"
"3241","645","4710","14"
"3242","2410","328","1"
"3243","108","1535","8"
"3244","124","2732","7"
"3245","1217","2624","16"
"3246","2917","2651","5"
"3247","96","6794","11"
"3248","242","5932","10"
"3249","2806","1553","20"
"3250","2679","7475","11"
"3251","4448","5018","12"
"3252","3432","6276","10"
"3253","889","7468","13"
"3254","2491","952","11"
"3255","1268","593","10"
"3256","3505","4873","13"
"3257","1076","1689","8"
"3258","3246","2622","6"
"3259","289","5319","12"
"3260","2740","2107","14"
"3261","4268","6132","9"
"3262","3605","6490","12"
"3263","451","6894","1"
"3264","617","2780","17"
"3265","122","1052","1"
"3266","3705","2659","20"
"3267","2381","2466","5"
"3268","1850","6371","13"
"3269","4446","1561","20"
"3270","4789","2267","1"
"3271","2127","448","17"
"3272","4384","4030","1"
"3273","2349","6526","17"
"3274","1346","5716","14"
"3275","2995","5243","12"
"3276","3200","3332","5"
"3277","910","6095","19"
"3278","1207","1363","10"
"3279","937","338","19"
"3280","1094","6102","11"
"3281","948","1457","1"
"3282","167","2113","17"
"3283","428","6681","8"
"3284","22","1561","17"
"3285","4410","1030","19"
"3286","235","3663","12"
"3287","548","3178","3"
"3288","3265","713","10"
"3289","200","7235","17"
"3290","2147","1641","6"
"3291","2902","2694","12"
"3292","3587","4818","4"
"3293","3913","7350","3"
"3294","4120","6215","5"
"3295","1365","2554","12"
"3296","4053","5041","14"
"3297","3439","2273","17"
"3298","4158","1195","11"
"3299","2491","2410","19"
"3300","1655","3246","15"
"3301","1852","6019","10"
"3302","3875","2911","13"
"3303","4781","2580","19"
"3304","3755","6411","1"
"3305","4976","1490","8"
"3306","4997","2453","19"
"3307","2764","5865","5"
"3308","3922","6219","18"
"3309","1176","2348","6"
"3310","2613","4189","12"
"3311","2049","3698","4"
"3312","1601","960","9"
"3313","2538","3559","1"
"3314","4745","6026","16"
"3315","2159","1313","5"
"3316","3124","3851","18"
"3317","4687","3998","1"
"3318","878","7099","9"
"3319","3770","5213","20"
"3320","4994","7465","9"
"3321","4140","320","18"
"3322","605","4812","18"
"3323","806","1747","3"
"3324","3678","2100","10"
"3325","2681","7120","14"
"3326","2551","2114","1"
"3327","3004","7400","17"
"3328","3574","5405","4"
"3329","3117","3611","20"
"3330","25","4234","15"
"3331","2662","301","2"
"3332","839","5374","16"
"3333","648","7414","2"
"3334","797","4739","1"
"3335","324","2619","9"
"3336","2600","1489","16"
"3337","1264","2607","15"
"3338","4967","6470","4"
"3339","3572","4329","5"
"3340","304","3424","19"
"3341","4005","410","19"
"3342","3782","2384","10"
"3343","993","3030","3"
"3344","2879","428","13"
"3345","3282","6669","17"
"3346","3461","5462","17"
"3347","1885","374","19"
"3348","1559","5352","11"
"3349","2769","4610","6"
"3350","3968","111","13"
"3351","2566","6413","19"
"3352","615","6904","7"
"3353","808","4036","9"
"3354","1015","4702","13"
"3355","4417","6823","6"
"3356","3549","3458","3"
"3357","1573","925","13"
"3358","4641","7170","14"
"3359","4478","1356","11"
"3360","2314","4125","5"
"3361","4863","6760","11"
"3362","1669","7257","13"
"3363","3417","340","20"
"3364","3269","4208","14"
"3365","4947","6893","13"
"3366","2271","397","13"
"3367","3894","1226","2"
"3368","951","2248","3"
"3369","2379","3841","11"
"3370","3272","20","4"
"3371","1195","5607","12"
"3372","4608","1708","16"
"3373","3600","2349","17"
"3374","3734","4657","6"
"3375","3573","2039","3"
"3376","374","3809","2"
"3377","2105","1466","11"
"3378","1994","3861","17"
"3379","2840","4014","1"
"3380","2791","2028","5"
"3381","524","2303","13"
"3382","4804","906","15"
"3383","2107","3876","10"
"3384","1270","6614","12"
"3385","4345","5134","2"
"3386","4369","5206","20"
"3387","409","7059","18"
"3388","2181","5966","13"
"3389","3927","383","1"
"3390","899","6272","5"
"3391","4807","1860","17"
"3392","2450","7226","13"
"3393","192","2927","15"
"3394","2256","5752","11"
"3395","2291","347","15"
"3396","3856","6482","14"
"3397","2257","2787","12"
"3398","1728","2063","9"
"3399","1659","7109","1"
"3400","908","4467","13"
"3401","4115","771","10"
"3402","3028","4615","8"
"3403","2739","6011","6"
"3404","1077","3862","15"
"3405","3231","2449","13"
"3406","4260","2054","2"
"3407","1883","4917","14"
"3408","2184","7085","12"
"3409","728","2210","16"
"3410","2639","6685","3"
"3411","1343","3464","3"
"3412","739","2797","6"
"3413","757","3356","16"
"3414","4665","2310","3"
"3415","2658","668","14"
"3416","2583","4072","13"
"3417","3069","2808","9"
"3418","4412","3860","17"
"3419","1760","6947","6"
"3420","4715","5793","20"
"3421","4972","7410","10"
"3422","2970","4886","10"
"3423","1615","2435","17"
"3424","2053","4268","10"
"3425","4578","4001","20"
"3426","2080","3437","8"
"3427","394","1069","9"
"3428","2370","5263","19"
"3429","4904","5255","20"
"3430","3218","3171","18"
"3431","614","1836","12"
"3432","70","5576","14"
"3433","1804","2314","18"
"3434","4521","4481","10"
"3435","810","3365","18"
"3436","147","456","10"
"3437","2689","4010","8"
"3438","991","1831","17"
"3439","4731","4778","6"
"3440","807","5656","17"
"3441","789","4849","5"
"3442","3024","2721","12"
"3443","4548","2114","10"
"3444","2017","6683","15"
"3445","1009","993","15"
"3446","3343","3879","1"
"3447","2690","1037","13"
"3448","2684","4914","8"
"3449","2278","1352","13"
"3450","201","1652","2"
"3451","37","1764","20"
"3452","1145","1086","3"
"3453","4639","5164","17"
"3454","4374","2381","18"
"3455","2857","3764","18"
"3456","1520","220","9"
"3457","1892","6565","19"
"3458","2370","1470","13"
"3459","3641","4180","10"
"3460","2108","2009","20"
"3461","2183","1733","7"
"3462","98","1906","2"
"3463","4518","6323","6"
"3464","3478","3347","8"
"3465","1342","7297","4"
"3466","4173","5468","2"
"3467","805","1403","8"
"3468","4155","5612","5"
"3469","1","6650","7"
"3470","2594","5759","10"
"3471","3030","7324","3"
"3472","1656","7203","20"
"3473","1887","4173","5"
"3474","3921","5887","6"
"3475","2793","5638","10"
"3476","716","1454","13"
"3477","3560","2810","20"
"3478","704","5877","18"
"3479","245","255","7"
"3480","620","933","15"
"3481","3968","6315","16"
"3482","3442","339","11"
"3483","3963","3584","7"
"3484","2833","7491","5"
"3485","4937","4903","20"
"3486","4097","3253","18"
"3487","3920","2022","19"
"3488","820","2110","11"
"3489","3102","6725","14"
"3490","2029","2997","10"
"3491","4417","970","5"
"3492","4230","4264","15"
"3493","243","7047","17"
"3494","2185","432","12"
"3495","3663","5026","3"
"3496","1173","7267","2"
"3497","3743","1063","3"
"3498","3695","1778","11"
"3499","3232","5464","7"
"3500","4989","5970","8"
"3501","4223","3817","9"
"3502","2687","3073","6"
"3503","2610","2422","20"
"3504","4899","1255","13"
"3505","1424","7177","4"
"3506","4298","5663","19"
"3507","303","7053","2"
"3508","1651","4812","8"
"3509","1383","7263","17"
"3510","2488","7066","10"
"3511","2959","7346","1"
"3512","1215","3260","1"
"3513","4904","2557","2"
"3514","3405","5980","17"
"3515","4531","7007","3"
"3516","356","4958","1"
"3517","1176","3366","3"
"3518","3051","1587","18"
"3519","4727","4894","5"
"3520","1128","404","18"
"3521","2563","5467","4"
"3522","1420","7372","12"
"3523","412","5013","15"
"3524","132","5398","18"
"3525","1219","3411","19"
"3526","1808","7420","11"
"3527","3042","5161","5"
"3528","749","1490","4"
"3529","3531","2092","12"
"3530","1960","5414","1"
"3531","1346","5289","3"
"3532","2217","49","9"
"3533","1283","2885","17"
"3534","3492","4441","10"
"3535","264","1667","11"
"3536","725","3567","12"
"3537","3716","6827","12"
"3538","2650","4878","17"
"3539","583","6688","15"
"3540","141","1852","12"
"3541","166","3109","15"
"3542","2953","2981","10"
"3543","2360","3488","13"
"3544","2210","706","20"
"3545","851","65","3"
"3546","1596","6462","16"
"3547","2513","5775","19"
"3548","4744","4113","16"
"3549","2132","2912","18"
"3550","265","945","2"
"3551","117","6724","3"
"3552","3758","4707","20"
"3553","2158","6634","17"
"3554","3299","3620","13"
"3555","353","4200","1"
"3556","2610","5147","2"
"3557","1580","169","5"
"3558","3195","4205","7"
"3559","4324","2246","14"
"3560","1106","250","9"
"3561","4741","3423","7"
"3562","513","6116","9"
"3563","2192","5438","20"
"3564","4305","1133","4"
"3565","4396","6033","18"
"3566","1577","3663","18"
"3567","4435","5167","15"
"3568","3585","5752","6"
"3569","779","4060","2"
"3570","944","7289","4"
"3571","412","2279","20"
"3572","4020","387","9"
"3573","3292","2639","1"
"3574","4005","490","6"
"3575","4606","3169","9"
"3576","2239","4318","13"
"3577","1365","6615","11"
"3578","1401","6498","1"
"3579","4507","3002","7"
"3580","841","6894","18"
"3581","2716","6062","3"
"3582","3660","5943","4"
"3583","868","281","19"
"3584","582","2165","15"
"3585","376","442","11"
"3586","2784","4502","8"
"3587","1693","7090","10"
"3588","4746","6374","11"
"3589","525","7431","12"
"3590","1925","5731","15"
"3591","4097","3283","13"
"3592","3542","4125","3"
"3593","2497","6077","13"
"3594","4816","5180","6"
"3595","1527","2579","18"
"3596","3971","2699","2"
"3597","3723","6542","15"
"3598","4416","5652","13"
"3599","769","6774","8"
"3600","4072","2060","1"
"3601","1163","1400","8"
"3602","1628","2215","13"
"3603","1169","4817","3"
"3604","3467","1461","7"
"3605","1390","905","14"
"3606","3074","2346","4"
"3607","4069","6604","11"
"3608","1708","3164","17"
"3609","3793","480","10"
"3610","4972","987","8"
"3611","969","6345","3"
"3612","4211","6182","14"
"3613","4419","7482","2"
"3614","1604","7190","10"
"3615","4182","2706","12"
"3616","3552","1266","11"
"3617","733","1298","8"
"3618","4083","3745","16"
"3619","917","397","8"
"3620","2180","900","19"
"3621","368","1202","7"
"3622","4977","967","19"
"3623","4112","4638","20"
"3624","1982","3176","18"
"3625","3122","4473","5"
"3626","4199","455","10"
"3627","594","558","1"
"3628","1276","2592","4"
"3629","4438","3396","7"
"3630","1120","6406","13"
"3631","1104","4448","18"
"3632","452","6136","12"
"3633","3576","1644","7"
"3634","4841","6530","16"
"3635","1877","5332","4"
"3636","1826","4705","17"
"3637","2233","6144","1"
"3638","1012","5546","6"
"3639","154","684","10"
"3640","3700","3884","5"
"3641","1113","1903","15"
"3642","3639","1178","15"
"3643","347","6329","11"
"3644","4987","2846","1"
"3645","4030","6044","13"
"3646","2897","2840","20"
"3647","2604","4267","1"
"3648","498","5051","13"
"3649","577","3035","16"
"3650","1941","1716","3"
"3651","2706","3889","20"
"3652","4879","4984","6"
"3653","3114","4128","7"
"3654","3786","1418","17"
"3655","1075","5806","18"
"3656","1770","1942","2"
"3657","8","137","10"
"3658","3319","6525","4"
"3659","4110","3800","8"
"3660","3225","6614","9"
"3661","3743","7483","6"
"3662","802","7256","19"
"3663","3550","7482","15"
"3664","3295","3022","16"
"3665","2293","1989","14"
"3666","2397","3946","13"
"3667","2090","3453","3"
"3668","3705","3636","16"
"3669","4654","3930","11"
"3670","1085","4144","4"
"3671","4542","1980","2"
"3672","2716","2907","5"
"3673","4350","1879","1"
"3674","604","7383","12"
"3675","2936","4252","1"
"3676","977","810","11"
"3677","1130","6980","5"
"3678","3895","5917","8"
"3679","4717","1625","18"
"3680","1368","1740","20"
"3681","581","4800","13"
"3682","555","4302","4"
"3683","3868","2580","9"
"3684","4200","2812","15"
"3685","2162","6678","9"
"3686","3891","5248","8"
"3687","1123","5438","11"
"3688","4459","2164","18"
"3689","1468","7437","9"
"3690","414","5074","8"
"3691","2930","2035","14"
"3692","3199","162","3"
"3693","2417","5462","6"
"3694","3479","4475","19"
"3695","415","7369","9"
"3696","733","7485","6"
"3697","550","7472","4"
"3698","783","3136","9"
"3699","1251","6858","12"
"3700","4325","361","19"
"3701","242","4371","11"
"3702","4971","6218","11"
"3703","3604","2567","4"
"3704","1408","198","18"
"3705","606","1358","4"
"3706","2547","3451","9"
"3707","4642","6057","19"
"3708","307","2821","9"
"3709","3416","248","17"
"3710","2187","614","13"
"3711","4300","4980","17"
"3712","2110","2362","3"
"3713","298","1572","20"
"3714","2949","6151","13"
"3715","3916","1361","5"
"3716","1607","1254","19"
"3717","2013","6921","10"
"3718","4144","5899","2"
